route_id,service_id,trip_short_name,trip_headsign,route_short_name,direction_id,block_id,shape_id,wheelchair_accessible,trip_bikes_allowed,trip_id
LTFRB_PUJ2075,724594,,,,,,,0,0,726020
LTFRB_PUB1166,724594,,,,,,,0,0,726021
LTFRB_PUJ1762,724594,,,,,,,0,0,726022
LTFRB_PUJ1836,724594,,,,,,,0,0,726023
LTFRB_PUJ2616,724594,,,,,,,0,0,726024
LTFRB_PUJ2387,724594,,,,,,,0,0,726025
LTFRB_PUB1128,724594,,,,,,,0,0,726026
LTFRB_PUJ2282,724594,,,,,,,0,0,726027
LTFRB_PUJ1473,724594,,,,,,,0,0,726028
LTFRB_PUJ2512,724594,,,,,,,0,0,726029
LTFRB_PUJ1552,724594,,,,,,,0,0,726030
LTFRB_PUJ1872,724594,,,,,,,0,0,726031
LTFRB_PUJ1377,724594,,,,,,,0,0,726032
LTFRB_PUJ1290,724594,,,,,,,0,0,726033
LTFRB_PUJ2603,724594,,,,,,,0,0,726034
LTFRB_PUJ2416,724594,,,,,,,0,0,726035
LTFRB_PUJ1254,724594,,,,,,,0,0,726036
LTFRB_PUJ1350,724594,,,,,,,0,0,726037
LTFRB_PUJ1209,724594,,,,,,,0,0,726038
LTFRB_PUJ1933,724594,,,,,,,0,0,726039
LTFRB_PUJ1357,724594,,,,,,,0,0,726040
LTFRB_PUB1066,724594,,,,,,,0,0,726041
LTFRB_PUJ2564,724594,,,,,,,0,0,726042
LTFRB_PUJ1999,724594,,,,,,,0,0,726043
LTFRB_PUJ2304,724594,,,,,,,0,0,726044
LTFRB_PUB1151,724594,,,,,,,0,0,726045
LTFRB_PUJ1470,724594,,,,,,,0,0,726046
LTFRB_PUJ1354,724594,,,,,,,0,0,726047
LTFRB_PUJ2385,724594,,,,,,,0,0,726048
LTFRB_PUJ1136,724594,,,,,,,0,0,726049
LTFRB_PUJ1838,724594,,,,,,,0,0,726050
LTFRB_PUJ1423,724594,,,,,,,0,0,726051
LTFRB_PUJ2068,724594,,,,,,,0,0,726052
LTFRB_PUJ1044,724594,,,,,,,0,0,726053
LTFRB_PUJ1179,724594,,,,,,,0,0,726054
LTFRB_PUJ1276,724594,,,,,,,0,0,726055
LTFRB_PUJ1408,724594,,,,,,,0,0,726056
LTFRB_PUJ1813,724594,,,,,,,0,0,726057
LTFRB_PUJ2263,724594,,,,,,,0,0,726058
LTFRB_PUJ2011,724594,,,,,,,0,0,726059
LTFRB_PUJ2524,724594,,,,,,,0,0,726060
LTFRB_PUJ2505,724594,,,,,,,0,0,726061
LTFRB_PUJ1020,724594,,,,,,,0,0,726062
LTFRB_PUJ1419,724594,,,,,,,0,0,726063
LTFRB_PUJ1012,724594,,,,,,,0,0,726064
LTFRB_PUJ1560,724594,,,,,,,0,0,726065
LTFRB_PUJ1569,724594,,,,,,,0,0,726066
LTFRB_PUJ1859,724594,,,,,,,0,0,726067
LTFRB_PUB1125,724594,,,,,,,0,0,726068
LTFRB_PUJ1059,724594,,,,,,,0,0,726069
LTFRB_PUJ1711,724594,,,,,,,0,0,726070
LTFRB_PUJ1930,724594,,,,,,,0,0,726071
LTFRB_PUJ1841,724594,,,,,,,0,0,726072
LTFRB_PUJ1969,724594,,,,,,,0,0,726073
LTFRB_PUJ2047,724594,,,,,,,0,0,726074
LTFRB_PUJ2116,724594,,,,,,,0,0,726075
LTFRB_PUJ1173,724594,,,,,,,0,0,726076
LTFRB_PUJ2051,724594,,,,,,,0,0,726077
LTFRB_PUJ1358,724594,,,,,,,0,0,726078
LTFRB_PUJ1873,724594,,,,,,,0,0,726079
LTFRB_PUJ2106,724594,,,,,,,0,0,726080
LTFRB_PUB1109,724594,,,,,,,0,0,726081
LTFRB_PUJ2114,724594,,,,,,,0,0,726082
LTFRB_PUJ1316,724594,,,,,,,0,0,726083
LTFRB_PUJ1379,724594,,,,,,,0,0,726084
LTFRB_PUB1119,724594,,,,,,,0,0,726085
LTFRB_PUJ1135,724594,,,,,,,0,0,726086
LTFRB_PUJ1505,724594,,,,,,,0,0,726087
LTFRB_PUJ1944,724594,,,,,,,0,0,726088
LTFRB_PUJ1615,724594,,,,,,,0,0,726089
LTFRB_PUJ1769,724594,,,,,,,0,0,726090
LTFRB_PUJ2225,724594,,,,,,,0,0,726091
LTFRB_PUJ1308,724594,,,,,,,0,0,726092
LTFRB_PUJ2080,724594,,,,,,,0,0,726093
LTFRB_PUJ2371,724594,,,,,,,0,0,726094
LTFRB_PUB1153,724594,,,,,,,0,0,726095
LTFRB_PUJ2285,724594,,,,,,,0,0,726096
LTFRB_PUJ1240,724594,,,,,,,0,0,726097
LTFRB_PUJ2454,724594,,,,,,,0,0,726098
LTFRB_PUJ1778,724594,,,,,,,0,0,726099
LTFRB_PUJ1515,724594,,,,,,,0,0,726100
LTFRB_PUJ1617,724594,,,,,,,0,0,726101
LTFRB_PUB1169,724594,,,,,,,0,0,726102
LTFRB_PUJ1722,724594,,,,,,,0,0,726103
LTFRB_PUJ1028,724594,,,,,,,0,0,726104
LTFRB_PUJ1639,724594,,,,,,,0,0,726105
LTFRB_PUJ2232,724594,,,,,,,0,0,726106
LTFRB_PUJ2408,724594,,,,,,,0,0,726107
LTFRB_PUJ1506,724594,,,,,,,0,0,726108
LTFRB_PUJ1336,724594,,,,,,,0,0,726109
LTFRB_PUJ1748,724594,,,,,,,0,0,726110
LTFRB_PUJ1867,724594,,,,,,,0,0,726111
LTFRB_PUJ2123,724594,,,,,,,0,0,726112
LTFRB_PUJ2154,724594,,,,,,,0,0,726113
LTFRB_PUJ2146,724594,,,,,,,0,0,726114
LTFRB_PUJ1141,724594,,,,,,,0,0,726115
LTFRB_PUB1010,724594,,,,,,,0,0,726116
LTFRB_PUJ2182,724594,,,,,,,0,0,726117
LTFRB_PUJ2444,724594,,,,,,,0,0,726118
LTFRB_PUJ1267,724594,,,,,,,0,0,726119
LTFRB_PUJ2347,724594,,,,,,,0,0,726120
LTFRB_PUJ2022,724594,,,,,,,0,0,726121
LTFRB_PUJ1025,724594,,,,,,,0,0,726122
LTFRB_PUJ1654,724594,,,,,,,0,0,726123
LTFRB_PUJ1378,724594,,,,,,,0,0,726124
LTFRB_PUJ1448,724594,,,,,,,0,0,726125
LTFRB_PUJ2211,724594,,,,,,,0,0,726126
LTFRB_PUB1113,724594,,,,,,,0,0,726127
LTFRB_PUJ1844,724594,,,,,,,0,0,726128
LTFRB_PUJ1852,724594,,,,,,,0,0,726129
LTFRB_PUJ2600,724594,,,,,,,0,0,726130
LTFRB_PUJ2539,724594,,,,,,,0,0,726131
LTFRB_PUJ1307,724594,,,,,,,0,0,726132
LTFRB_PUJ1643,724594,,,,,,,0,0,726133
LTFRB_PUJ2552,724594,,,,,,,0,0,726134
LTFRB_PUJ1614,724594,,,,,,,0,0,726135
LTFRB_PUJ2368,724594,,,,,,,0,0,726136
LTFRB_PUJ2366,724594,,,,,,,0,0,726137
LTFRB_PUJ2555,724594,,,,,,,0,0,726138
LTFRB_PUJ1205,724594,,,,,,,0,0,726139
LTFRB_PUJ1571,724594,,,,,,,0,0,726140
LTFRB_PUJ2503,724594,,,,,,,0,0,726141
LTFRB_PUJ1345,724594,,,,,,,0,0,726142
LTFRB_PUJ1760,724594,,,,,,,0,0,726143
LTFRB_PUJ1632,724594,,,,,,,0,0,726144
LTFRB_PUJ2509,724594,,,,,,,0,0,726145
LTFRB_PUJ1382,724594,,,,,,,0,0,726146
LTFRB_PUJ2360,724594,,,,,,,0,0,726147
LTFRB_PUJ2609,724594,,,,,,,0,0,726148
LTFRB_PUJ1265,724594,,,,,,,0,0,726149
LTFRB_PUJ1022,724594,,,,,,,0,0,726150
LTFRB_PUJ2583,724594,,,,,,,0,0,726151
LTFRB_PUJ2038,724594,,,,,,,0,0,726152
LTFRB_PUB1009,724594,,,,,,,0,0,726153
LTFRB_PUB1004,724594,,,,,,,0,0,726154
LTFRB_PUJ2072,724594,,,,,,,0,0,726155
LTFRB_PUJ1029,724594,,,,,,,0,0,726156
LTFRB_PUJ1330,724594,,,,,,,0,0,726157
LTFRB_PUB1052,724594,,,,,,,0,0,726158
LTFRB_PUJ2568,724594,,,,,,,0,0,726159
LTFRB_PUJ1299,724594,,,,,,,0,0,726160
LTFRB_PUJ1153,724594,,,,,,,0,0,726161
LTFRB_PUB1080,724594,,,,,,,0,0,726162
LTFRB_PUJ2569,724594,,,,,,,0,0,726163
LTFRB_PUJ1787,724594,,,,,,,0,0,726164
LTFRB_PUJ2610,724594,,,,,,,0,0,726165
LTFRB_PUJ1301,724594,,,,,,,0,0,726166
LTFRB_PUB1159,724594,,,,,,,0,0,726167
LTFRB_PUJ2060,724594,,,,,,,0,0,726168
LTFRB_PUB1129,724594,,,,,,,0,0,726169
LTFRB_PUJ1650,724594,,,,,,,0,0,726170
LTFRB_PUJ1296,724594,,,,,,,0,0,726171
LTFRB_PUJ1217,724594,,,,,,,0,0,726172
LTFRB_PUJ1187,724594,,,,,,,0,0,726173
LTFRB_PUJ1401,724594,,,,,,,0,0,726174
LTFRB_PUJ1967,724594,,,,,,,0,0,726175
LTFRB_PUJ2090,724594,,,,,,,0,0,726176
LTFRB_PUJ2343,724594,,,,,,,0,0,726177
LTFRB_PUJ1284,724594,,,,,,,0,0,726178
LTFRB_PUJ1565,724594,,,,,,,0,0,726179
LTFRB_PUJ1156,724594,,,,,,,0,0,726180
LTFRB_PUJ2461,724594,,,,,,,0,0,726181
LTFRB_PUJ1557,724594,,,,,,,0,0,726182
LTFRB_PUJ1606,724594,,,,,,,0,0,726183
LTFRB_PUJ1908,724594,,,,,,,0,0,726184
LTFRB_PUJ2500,724594,,,,,,,0,0,726185
LTFRB_PUB1095,724594,,,,,,,0,0,726186
LTFRB_PUJ2395,724594,,,,,,,0,0,726187
LTFRB_PUB1182,724594,,,,,,,0,0,726188
LTFRB_PUB1013,724594,,,,,,,0,0,726189
LTFRB_PUJ1249,724594,,,,,,,0,0,726190
LTFRB_PUJ1509,724594,,,,,,,0,0,726191
LTFRB_PUJ1923,724594,,,,,,,0,0,726192
LTFRB_PUJ2448,724594,,,,,,,0,0,726193
LTFRB_PUJ1244,724594,,,,,,,0,0,726194
LTFRB_PUJ2185,724594,,,,,,,0,0,726195
LTFRB_PUJ1117,724594,,,,,,,0,0,726196
LTFRB_PUJ2421,724594,,,,,,,0,0,726197
LTFRB_PUJ1260,724594,,,,,,,0,0,726198
LTFRB_PUJ1831,724594,,,,,,,0,0,726199
LTFRB_PUB1122,724594,,,,,,,0,0,726200
LTFRB_PUJ1261,724594,,,,,,,0,0,726201
LTFRB_PUJ2260,724594,,,,,,,0,0,726202
LTFRB_PUJ2441,724594,,,,,,,0,0,726203
LTFRB_PUB1086,724594,,,,,,,0,0,726204
LTFRB_PUJ1099,724594,,,,,,,0,0,726205
LTFRB_PUJ2134,724594,,,,,,,0,0,726206
LTFRB_PUJ2217,724594,,,,,,,0,0,726207
LTFRB_PUJ1185,724594,,,,,,,0,0,726208
LTFRB_PUJ1635,724594,,,,,,,0,0,726209
LTFRB_PUJ2161,724594,,,,,,,0,0,726210
LTFRB_PUJ1589,724594,,,,,,,0,0,726211
LTFRB_PUJ1854,724594,,,,,,,0,0,726212
LTFRB_PUJ2499,724594,,,,,,,0,0,726213
LTFRB_PUJ1191,724594,,,,,,,0,0,726214
LTFRB_PUJ2198,724594,,,,,,,0,0,726215
LTFRB_PUJ1817,724594,,,,,,,0,0,726216
LTFRB_PUJ2613,724594,,,,,,,0,0,726217
LTFRB_PUJ2382,724594,,,,,,,0,0,726218
LTFRB_PUJ1182,724594,,,,,,,0,0,726219
LTFRB_PUJ1695,724594,,,,,,,0,0,726220
LTFRB_PUJ2319,724594,,,,,,,0,0,726221
LTFRB_PUJ1783,724594,,,,,,,0,0,726222
LTFRB_PUJ1936,724594,,,,,,,0,0,726223
LTFRB_PUJ2541,724594,,,,,,,0,0,726224
LTFRB_PUJ1006,724594,,,,,,,0,0,726225
LTFRB_PUJ2458,724594,,,,,,,0,0,726226
LTFRB_PUB1165,724594,,,,,,,0,0,726227
LTFRB_PUJ1884,724594,,,,,,,0,0,726228
LTFRB_PUJ1400,724594,,,,,,,0,0,726229
LTFRB_PUJ1652,724594,,,,,,,0,0,726230
LTFRB_PUJ1394,724594,,,,,,,0,0,726231
LTFRB_PUJ1390,724594,,,,,,,0,0,726232
LTFRB_PUJ2076,724594,,,,,,,0,0,726233
LTFRB_PUJ1593,724594,,,,,,,0,0,726234
LTFRB_PUJ1340,724594,,,,,,,0,0,726235
LTFRB_PUJ2095,724594,,,,,,,0,0,726236
LTFRB_PUB1186,724594,,,,,,,0,0,726237
LTFRB_PUB1161,724594,,,,,,,0,0,726238
LTFRB_PUJ1327,724594,,,,,,,0,0,726239
LTFRB_PUJ1785,724594,,,,,,,0,0,726240
LTFRB_PUJ1584,724594,,,,,,,0,0,726241
LTFRB_PUJ2520,724594,,,,,,,0,0,726242
LTFRB_PUJ1518,724594,,,,,,,0,0,726243
LTFRB_PUJ1889,724594,,,,,,,0,0,726244
LTFRB_PUJ1431,724594,,,,,,,0,0,726245
LTFRB_PUJ1627,724594,,,,,,,0,0,726246
LTFRB_PUJ1416,724594,,,,,,,0,0,726247
LTFRB_PUJ2563,724594,,,,,,,0,0,726248
LTFRB_PUJ1478,724594,,,,,,,0,0,726249
LTFRB_PUB1083,724594,,,,,,,0,0,726250
LTFRB_PUB1175,724594,,,,,,,0,0,726251
LTFRB_PUJ2584,724594,,,,,,,0,0,726252
LTFRB_PUJ1660,724594,,,,,,,0,0,726253
LTFRB_PUJ2313,724594,,,,,,,0,0,726254
LTFRB_PUJ2473,724594,,,,,,,0,0,726255
LTFRB_PUJ2122,724594,,,,,,,0,0,726256
LTFRB_PUB1140,724594,,,,,,,0,0,726257
LTFRB_PUJ2243,724594,,,,,,,0,0,726258
LTFRB_PUJ1674,724594,,,,,,,0,0,726259
LTFRB_PUJ1337,724594,,,,,,,0,0,726260
LTFRB_PUJ1035,724594,,,,,,,0,0,726261
LTFRB_PUJ1885,724594,,,,,,,0,0,726262
LTFRB_PUJ1164,724594,,,,,,,0,0,726263
LTFRB_PUJ1266,724594,,,,,,,0,0,726264
LTFRB_PUJ1306,724594,,,,,,,0,0,726265
LTFRB_PUJ1017,724594,,,,,,,0,0,726266
LTFRB_PUJ2105,724594,,,,,,,0,0,726267
LTFRB_PUB1173,724594,,,,,,,0,0,726268
LTFRB_PUJ1620,724594,,,,,,,0,0,726269
LTFRB_PUJ1701,724594,,,,,,,0,0,726270
LTFRB_PUJ1819,724594,,,,,,,0,0,726271
LTFRB_PUJ1105,724594,,,,,,,0,0,726272
LTFRB_PUJ1125,724594,,,,,,,0,0,726273
LTFRB_PUJ1954,724594,,,,,,,0,0,726274
LTFRB_PUJ2467,724594,,,,,,,0,0,726275
LTFRB_PUJ2172,724594,,,,,,,0,0,726276
LTFRB_PUJ2187,724594,,,,,,,0,0,726277
LTFRB_PUJ1476,724594,,,,,,,0,0,726278
LTFRB_PUJ2317,724594,,,,,,,0,0,726279
LTFRB_PUJ1539,724594,,,,,,,0,0,726280
LTFRB_PUJ2131,724594,,,,,,,0,0,726281
LTFRB_PUJ1699,724594,,,,,,,0,0,726282
LTFRB_PUJ1937,724594,,,,,,,0,0,726283
LTFRB_PUJ1685,724594,,,,,,,0,0,726284
LTFRB_PUJ1451,724594,,,,,,,0,0,726285
LTFRB_PUB1147,724594,,,,,,,0,0,726286
LTFRB_PUJ1676,724594,,,,,,,0,0,726287
LTFRB_PUB1112,724594,,,,,,,0,0,726288
LTFRB_PUJ1877,724594,,,,,,,0,0,726289
LTFRB_PUJ1900,724594,,,,,,,0,0,726290
LTFRB_PUJ2475,724594,,,,,,,0,0,726291
LTFRB_PUJ1637,724594,,,,,,,0,0,726292
LTFRB_PUJ1764,724594,,,,,,,0,0,726293
LTFRB_PUJ1013,724594,,,,,,,0,0,726294
LTFRB_PUB1089,724594,,,,,,,0,0,726295
LTFRB_PUJ1747,724594,,,,,,,0,0,726296
LTFRB_PUB1135,724594,,,,,,,0,0,726297
LTFRB_PUJ2183,724594,,,,,,,0,0,726298
LTFRB_PUJ1629,724594,,,,,,,0,0,726299
LTFRB_PUJ2547,724594,,,,,,,0,0,726300
LTFRB_PUJ1138,724594,,,,,,,0,0,726301
LTFRB_PUJ2312,724594,,,,,,,0,0,726302
LTFRB_PUJ1335,724594,,,,,,,0,0,726303
LTFRB_PUB1091,724594,,,,,,,0,0,726304
LTFRB_PUJ1850,724594,,,,,,,0,0,726305
LTFRB_PUJ1529,724594,,,,,,,0,0,726306
LTFRB_PUJ1071,724594,,,,,,,0,0,726307
LTFRB_PUB1040,724594,,,,,,,0,0,726308
LTFRB_PUB1168,724594,,,,,,,0,0,726309
LTFRB_PUJ1165,724594,,,,,,,0,0,726310
LTFRB_PUB1027,724594,,,,,,,0,0,726311
LTFRB_PUB1134,724594,,,,,,,0,0,726312
LTFRB_PUJ2021,724594,,,,,,,0,0,726313
LTFRB_PUJ2115,724594,,,,,,,0,0,726314
LTFRB_PUJ1480,724594,,,,,,,0,0,726315
LTFRB_PUJ2050,724594,,,,,,,0,0,726316
LTFRB_PUJ1420,724594,,,,,,,0,0,726317
LTFRB_PUJ1753,724594,,,,,,,0,0,726318
LTFRB_PUB1106,724594,,,,,,,0,0,726319
LTFRB_PUJ1213,724594,,,,,,,0,0,726320
LTFRB_PUJ1034,724594,,,,,,,0,0,726321
LTFRB_PUJ1891,724594,,,,,,,0,0,726322
LTFRB_PUB1087,724594,,,,,,,0,0,726323
LTFRB_PUB1174,724594,,,,,,,0,0,726324
LTFRB_PUJ2352,724594,,,,,,,0,0,726325
LTFRB_PUJ1555,724594,,,,,,,0,0,726326
LTFRB_PUJ2501,724594,,,,,,,0,0,726327
LTFRB_PUJ1414,724594,,,,,,,0,0,726328
LTFRB_PUJ1362,724594,,,,,,,0,0,726329
LTFRB_PUJ1096,724594,,,,,,,0,0,726330
LTFRB_PUJ2254,724594,,,,,,,0,0,726331
LTFRB_PUJ1776,724594,,,,,,,0,0,726332
LTFRB_PUJ2548,724594,,,,,,,0,0,726333
LTFRB_PUB1034,724594,,,,,,,0,0,726334
LTFRB_PUJ1964,724594,,,,,,,0,0,726335
LTFRB_PUJ2526,724594,,,,,,,0,0,726336
LTFRB_PUJ2135,724594,,,,,,,0,0,726337
LTFRB_PUJ1827,724594,,,,,,,0,0,726338
LTFRB_PUJ1587,724594,,,,,,,0,0,726339
LTFRB_PUJ1139,724594,,,,,,,0,0,726340
LTFRB_PUB1061,724594,,,,,,,0,0,726341
LTFRB_PUJ2242,724594,,,,,,,0,0,726342
LTFRB_PUJ1803,724594,,,,,,,0,0,726343
LTFRB_PUJ1499,724594,,,,,,,0,0,726344
LTFRB_PUJ1809,724594,,,,,,,0,0,726345
LTFRB_PUJ2477,724594,,,,,,,0,0,726346
LTFRB_PUJ1624,724594,,,,,,,0,0,726347
LTFRB_PUB1077,724594,,,,,,,0,0,726348
LTFRB_PUJ1466,724594,,,,,,,0,0,726349
LTFRB_PUJ1274,724594,,,,,,,0,0,726350
LTFRB_PUJ2120,724594,,,,,,,0,0,726351
LTFRB_PUJ1568,724594,,,,,,,0,0,726352
LTFRB_PUJ2530,724594,,,,,,,0,0,726353
LTFRB_PUJ2546,724594,,,,,,,0,0,726354
LTFRB_PUJ1014,724594,,,,,,,0,0,726355
LTFRB_PUJ1879,724594,,,,,,,0,0,726356
LTFRB_PUB1189,724594,,,,,,,0,0,726357
LTFRB_PUJ1941,724594,,,,,,,0,0,726358
LTFRB_PUJ2611,724594,,,,,,,0,0,726359
LTFRB_PUJ2517,724594,,,,,,,0,0,726360
LTFRB_PUJ2594,724594,,,,,,,0,0,726361
LTFRB_PUJ1100,724594,,,,,,,0,0,726362
LTFRB_PUJ1704,724594,,,,,,,0,0,726363
LTFRB_PUJ1937,724594,,,,,,,0,0,726364
LTFRB_PUJ2099,724594,,,,,,,0,0,726365
LTFRB_PUJ1780,724594,,,,,,,0,0,726366
LTFRB_PUJ1428,724594,,,,,,,0,0,726367
LTFRB_PUJ1225,724594,,,,,,,0,0,726368
LTFRB_PUJ1600,724594,,,,,,,0,0,726369
LTFRB_PUJ2532,724594,,,,,,,0,0,726370
LTFRB_PUJ1074,724594,,,,,,,0,0,726371
LTFRB_PUJ2289,724594,,,,,,,0,0,726372
LTFRB_PUJ2222,724594,,,,,,,0,0,726373
LTFRB_PUJ1547,724594,,,,,,,0,0,726374
LTFRB_PUJ2271,724594,,,,,,,0,0,726375
LTFRB_PUJ2390,724594,,,,,,,0,0,726376
LTFRB_PUJ2554,724594,,,,,,,0,0,726377
LTFRB_PUJ1883,724594,,,,,,,0,0,726378
LTFRB_PUJ2053,724594,,,,,,,0,0,726379
LTFRB_PUJ1949,724594,,,,,,,0,0,726380
LTFRB_PUJ2543,724594,,,,,,,0,0,726381
LTFRB_PUB1018,724594,,,,,,,0,0,726383
LTFRB_PUJ1122,724594,,,,,,,0,0,726384
LTFRB_PUJ2606,724594,,,,,,,0,0,726385
LTFRB_PUJ2124,724594,,,,,,,0,0,726386
LTFRB_PUJ1526,724594,,,,,,,0,0,726387
LTFRB_PUJ1653,724594,,,,,,,0,0,726388
LTFRB_PUJ1822,724594,,,,,,,0,0,726389
LTFRB_PUJ1734,724594,,,,,,,0,0,726390
LTFRB_PUJ2377,724594,,,,,,,0,0,726391
LTFRB_PUJ1073,724594,,,,,,,0,0,726392
LTFRB_PUJ1648,724594,,,,,,,0,0,726393
LTFRB_PUJ2045,724594,,,,,,,0,0,726394
LTFRB_PUJ1830,724594,,,,,,,0,0,726395
LTFRB_PUJ1710,724594,,,,,,,0,0,726396
LTFRB_PUJ2488,724594,,,,,,,0,0,726397
LTFRB_PUJ1348,724594,,,,,,,0,0,726398
LTFRB_PUJ2464,724594,,,,,,,0,0,726399
LTFRB_PUB1074,724594,,,,,,,0,0,726400
LTFRB_PUJ1054,724594,,,,,,,0,0,726401
LTFRB_PUJ1691,724594,,,,,,,0,0,726402
LTFRB_PUB1044,724594,,,,,,,0,0,726403
LTFRB_PUB1046,724594,,,,,,,0,0,726404
LTFRB_PUJ1726,724594,,,,,,,0,0,726405
LTFRB_PUJ1186,724594,,,,,,,0,0,726406
LTFRB_PUJ2126,724594,,,,,,,0,0,726407
LTFRB_PUJ1783,724594,,,,,,,0,0,726408
LTFRB_PUJ1448,724594,,,,,,,0,0,726409
LTFRB_PUJ1177,724594,,,,,,,0,0,726410
LTFRB_PUJ2248,724594,,,,,,,0,0,726411
LTFRB_PUJ2177,724594,,,,,,,0,0,726412
LTFRB_PUJ2137,881578,,,,,,881761,0,0,881763
ROUTE_880854,880851,,,,,,880869,0,0,881478
ROUTE_880854,880851,,,,,,880869,0,0,881479
ROUTE_880854,880851,,,,,,880869,0,0,881480
ROUTE_880854,880851,,,,,,880869,0,0,881481
ROUTE_880854,880851,,,,,,880869,0,0,881482
ROUTE_880854,880853,,,,,,880869,0,0,881509
ROUTE_880854,881502,,,,,,880869,0,0,881510
ROUTE_880854,880851,,,,,,882062,0,0,882079
ROUTE_880854,880851,,,,,,882062,0,0,882080
ROUTE_880854,880853,,,,,,882062,0,0,882081
ROUTE_880854,881502,,,,,,882062,0,0,882082
ROUTE_880854,880851,,,,,,882062,0,0,882083
ROUTE_880854,880851,,,,,,882062,0,0,882084
ROUTE_880854,880851,,,,,,882062,0,0,882085
ROUTE_880872,882002,,,,,,881953,0,0,882001
ROUTE_880872,882006,,,,,,881953,0,0,882005
ROUTE_880872,882006,,,,,,881953,0,0,882007
ROUTE_880872,882006,,,,,,881953,0,0,882008
ROUTE_880872,882006,,,,,,881953,0,0,882009
ROUTE_880872,882006,,,,,,882086,0,0,882110
ROUTE_880872,882006,,,,,,882086,0,0,882111
ROUTE_880872,882002,,,,,,882086,0,0,882112
ROUTE_880872,882006,,,,,,882086,0,0,882113
ROUTE_880872,882006,,,,,,882086,0,0,882114
